id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result,score_category,engagement_ratio,click_category
1352868,M,Yorkshire Region,A Level or Equivalent,60,20-30%,1732,68.57142857,High,Medium,Low Risk,0,1,Withdrawn,High,28.86666667,Low
1401935,M,West Midlands Region,A Level or Equivalent,60,70-80%,240,35,Low,Low,Very High Risk,0,0,Fail,Medium,4,Low
1402638,F,East Midlands Region,HE Qualification,60,30-40%,910,75.2,Medium,High,Low Risk,1,0,Pass,High,15.16666667,Low
1414443,F,Yorkshire Region,A Level or Equivalent,120,Oct-20,1907,59,High,Medium,Low Risk,0,0,Fail,Medium,15.89166667,Low
1456619,M,South West Region,A Level or Equivalent,60,90-100%,1173,63,Medium,Medium,Low Risk,0,1,Withdrawn,Medium,19.55,Low
1472925,F,East Anglian Region,Lower Than A Level,60,40-50%,1462,61.9,Medium,Medium,Low Risk,0,0,Fail,Medium,24.36666667,Low
1618738,M,London Region,Lower Than A Level,60,90-100%,723,79.6,Medium,High,High Risk,1,0,Pass,High,12.05,Low
1620151,M,South Region,HE Qualification,60,90-100%,998,77.5,Medium,High,Low Risk,0,0,Fail,High,16.63333333,Low
1686521,F,North Western Region,Lower Than A Level,60,50-60%,643,68,Medium,Medium,High Risk,0,1,Withdrawn,High,10.71666667,Low
1729319,F,Scotland,HE Qualification,60,40-50%,2756,78.2,High,High,Safe,1,0,Pass,High,45.93333333,Low
1746134,M,East Anglian Region,A Level or Equivalent,60,60-70%,1759,83.8,High,High,Low Risk,1,0,Pass,High,29.31666667,Low
1758449,M,South Region,Lower Than A Level,75,30-40%,2756,61,High,Medium,Safe,0,1,Withdrawn,Medium,36.74666667,Low
1763015,F,Scotland,A Level or Equivalent,60,Oct-20,420,75.71428571,Low,High,High Risk,0,1,Withdrawn,High,7,Low
1801229,M,Ireland,HE Qualification,60,20-30%,1443,76.8,Medium,High,Low Risk,1,0,Pass,High,24.05,Low
1801641,M,Scotland,A Level or Equivalent,60,30-40%,459,77.4,Low,High,High Risk,1,0,Pass,High,7.65,Low
1889511,M,Yorkshire Region,A Level or Equivalent,60,50-60%,1754,72,High,High,Low Risk,1,0,Pass,High,29.23333333,Low
1889577,F,South Region,A Level or Equivalent,60,70-80%,931,73.6,Medium,High,Low Risk,1,0,Pass,High,15.51666667,Low
1938355,M,South Region,A Level or Equivalent,60,90-100%,1992,73,High,High,Low Risk,1,0,Pass,High,33.2,Low
1942396,F,East Anglian Region,Lower Than A Level,120,40-50%,470,53.6,Low,Medium,High Risk,1,0,Pass,Medium,3.916666667,Low
1976139,M,Ireland,Lower Than A Level,120,50-60%,1216,67.25,Medium,Medium,Low Risk,1,0,Pass,High,10.13333333,Low
2011876,F,East Anglian Region,A Level or Equivalent,60,90-100%,1401,76,Medium,High,Low Risk,1,0,Pass,High,23.35,Low
2012966,M,North Western Region,Lower Than A Level,60,30-40%,519,78.4,Medium,High,High Risk,1,0,Pass,High,8.65,Low
2051699,F,South West Region,Lower Than A Level,60,70-80%,1734,66.6,High,Medium,Low Risk,1,0,Pass,Medium,28.9,Low
2062879,F,East Anglian Region,A Level or Equivalent,60,60-70%,2386,61.2,High,Medium,Safe,0,0,Fail,Medium,39.76666667,Low
2065691,M,London Region,A Level or Equivalent,330,30-40%,1430,35.66666667,Medium,Low,Low Risk,0,1,Withdrawn,Medium,4.333333333,Low
2073016,F,London Region,Lower Than A Level,60,30-40%,1022,58.85714286,Medium,Medium,Low Risk,0,1,Withdrawn,Medium,17.03333333,Low
2080474,F,South Region,A Level or Equivalent,60,90-100%,1146,69.6,Medium,Medium,Low Risk,1,0,Pass,High,19.1,Low
2083877,F,West Midlands Region,A Level or Equivalent,120,0-10%,685,67.8,Medium,Medium,High Risk,1,0,Pass,High,5.708333333,Low
2084066,F,South West Region,Lower Than A Level,60,50-60%,1967,59.75,High,Medium,Low Risk,0,0,Fail,Medium,32.78333333,Low
2104505,M,West Midlands Region,Lower Than A Level,60,0-10%,701,65.6,Medium,Medium,High Risk,1,0,Pass,Medium,11.68333333,Low
2139353,M,London Region,A Level or Equivalent,120,50-60%,2388,66.5,High,Medium,Safe,0,1,Withdrawn,Medium,19.9,Low
2143752,F,South Region,Lower Than A Level,60,70-80%,1888,52.6,High,Medium,Low Risk,1,0,Pass,Medium,31.46666667,Low
2146792,M,North Western Region,HE Qualification,60,20-30%,2385,70,High,Medium,Safe,1,0,Pass,High,39.75,Low
2149225,M,Scotland,A Level or Equivalent,60,70-80%,319,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,5.316666667,Low
2155014,F,West Midlands Region,Lower Than A Level,60,80-90%,1454,73.8,Medium,High,Low Risk,1,0,Pass,High,24.23333333,Low
2164705,F,North Western Region,A Level or Equivalent,120,40-50%,231,70,Low,Medium,Very High Risk,0,0,Fail,High,1.925,Low
2171627,F,Yorkshire Region,A Level or Equivalent,60,30-40%,1346,69,Medium,Medium,Low Risk,1,0,Pass,High,22.43333333,Low
2194100,F,East Anglian Region,A Level or Equivalent,60,50-60%,1401,67.2,Medium,Medium,Low Risk,1,0,Pass,High,23.35,Low
2197016,F,North Western Region,HE Qualification,60,30-40%,1455,75.6,Medium,High,Low Risk,1,0,Pass,High,24.25,Low
2208424,M,Scotland,A Level or Equivalent,60,20-30%,1080,71.2,Medium,High,Low Risk,1,0,Pass,High,18,Low
2229865,F,West Midlands Region,A Level or Equivalent,60,Oct-20,3236,76.4,High,High,Safe,1,0,Pass,High,53.93333333,Medium
2255601,F,South Region,A Level or Equivalent,120,80-90%,2543,54.5,High,Medium,Safe,0,1,Withdrawn,Medium,21.19166667,Low
2268379,F,East Midlands Region,A Level or Equivalent,60,20-30%,1685,83,High,High,Low Risk,1,0,Pass,High,28.08333333,Low
2278464,M,South Region,Lower Than A Level,60,30-40%,307,51.4,Low,Medium,Very High Risk,1,0,Pass,Medium,5.116666667,Low
2293923,M,South Region,A Level or Equivalent,150,90-100%,303,61.2,Low,Medium,Very High Risk,1,0,Pass,Medium,2.02,Low
2312620,F,East Midlands Region,HE Qualification,60,20-30%,1129,32,Medium,Low,Low Risk,0,1,Withdrawn,Low,18.81666667,Low
2318055,M,Wales,A Level or Equivalent,60,90-100%,1726,75.8,High,High,Low Risk,0,1,Withdrawn,High,28.76666667,Low
2324976,F,Scotland,HE Qualification,60,90-100%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
2329342,F,East Anglian Region,Lower Than A Level,120,40-50%,565,57.2,Medium,Medium,High Risk,1,0,Pass,Medium,4.708333333,Low
2339528,F,London Region,Lower Than A Level,60,40-50%,593,80,Medium,High,High Risk,1,0,Distinction,High,9.883333333,Low
2342426,M,Yorkshire Region,Lower Than A Level,60,20-30%,1814,73.2,High,High,Low Risk,0,0,Fail,High,30.23333333,Low
2344901,F,Yorkshire Region,A Level or Equivalent,60,60-70%,445,51.5,Low,Medium,High Risk,0,0,Fail,Medium,7.416666667,Low
2358056,F,North Region,HE Qualification,60,20-30%,1588,67.8,Medium,Medium,Low Risk,0,0,Fail,High,26.46666667,Low
2358969,F,East Anglian Region,A Level or Equivalent,180,70-80%,2106,69,High,Medium,Low Risk,0,1,Withdrawn,High,11.7,Low
2365101,M,South East Region,HE Qualification,300,20-30%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,3.01,Low
2367155,F,East Anglian Region,A Level or Equivalent,120,80-90%,2148,75.6,High,High,Low Risk,1,0,Pass,High,17.9,Low
2369266,F,London Region,Lower Than A Level,60,70-80%,2146,50.6,High,Medium,Low Risk,1,0,Pass,Medium,35.76666667,Low
2376496,F,East Midlands Region,A Level or Equivalent,120,20-30%,749,73.4,Medium,High,High Risk,1,0,Pass,High,6.241666667,Low
2391984,M,South Region,A Level or Equivalent,60,90-100%,818,73,Medium,High,High Risk,0,1,Withdrawn,High,13.63333333,Low
2411661,F,South Region,A Level or Equivalent,120,80-90%,574,46.8,Medium,Low,High Risk,0,0,Fail,Medium,4.783333333,Low
2411778,M,Scotland,HE Qualification,120,20-30%,1497,80,Medium,High,Low Risk,0,1,Withdrawn,High,12.475,Low
2412002,M,South West Region,Lower Than A Level,90,50-60%,3344,82.8,High,High,Safe,1,0,Distinction,High,37.15555556,Low
2412967,F,South Region,A Level or Equivalent,60,80-90%,2458,77.6,High,High,Safe,1,0,Pass,High,40.96666667,Low
2429854,M,London Region,A Level or Equivalent,120,Oct-20,953,51,Medium,Medium,Low Risk,0,1,Withdrawn,Medium,7.941666667,Low
2437837,F,North Region,A Level or Equivalent,60,30-40%,2684,74.4,High,High,Safe,1,0,Pass,High,44.73333333,Low
2449878,F,East Midlands Region,A Level or Equivalent,60,30-40%,622,60.6,Medium,Medium,High Risk,1,0,Pass,Medium,10.36666667,Low
2456480,M,Scotland,Lower Than A Level,120,80-90%,183,24.66666667,Low,Low,Very High Risk,0,0,Fail,Low,1.525,Low
2457256,M,South Region,Lower Than A Level,180,80-90%,1611,70,High,Medium,Low Risk,1,0,Pass,High,8.95,Low
2461190,M,South Region,HE Qualification,60,70-80%,967,56,Medium,Medium,Low Risk,0,0,Fail,Medium,16.11666667,Low
2469673,F,Yorkshire Region,Lower Than A Level,60,20-30%,523,44.5,Medium,Low,High Risk,0,0,Fail,Medium,8.716666667,Low
2470694,F,Scotland,HE Qualification,60,50-60%,3115,67,High,Medium,Safe,0,1,Withdrawn,High,51.91666667,Medium
2479954,M,North Western Region,A Level or Equivalent,60,40-50%,323,79.6,Low,High,Very High Risk,1,0,Pass,High,5.383333333,Low
2481901,M,Wales,Lower Than A Level,60,80-90%,1949,75.8,High,High,Low Risk,1,0,Pass,High,32.48333333,Low
2482700,M,South Region,Lower Than A Level,120,90-100%,1616,55.6,High,Medium,Low Risk,1,0,Pass,Medium,13.46666667,Low
2486127,F,East Anglian Region,HE Qualification,120,90-100%,1690,73.6,High,High,Low Risk,1,0,Pass,High,14.08333333,Low
2498700,F,North Western Region,Lower Than A Level,240,40-50%,2864,77.2,High,High,Safe,1,0,Pass,High,11.93333333,Low
2516503,M,South East Region,HE Qualification,60,40-50%,3070,79.4,High,High,Safe,1,0,Pass,High,51.16666667,Medium
2518069,M,East Midlands Region,A Level or Equivalent,60,90-100%,1617,76.6,High,High,Low Risk,1,0,Pass,High,26.95,Low
2521459,F,London Region,Lower Than A Level,60,Oct-20,1078,60.8,Medium,Medium,Low Risk,1,0,Pass,Medium,17.96666667,Low
2523736,M,North Western Region,A Level or Equivalent,120,20-30%,470,61.75,Low,Medium,High Risk,1,0,Pass,Medium,3.916666667,Low
2529279,F,North Western Region,HE Qualification,60,60-70%,1189,78,Medium,High,Low Risk,1,0,Pass,High,19.81666667,Low
2532302,F,East Anglian Region,A Level or Equivalent,60,80-90%,1216,63.2,Medium,Medium,Low Risk,1,0,Pass,Medium,20.26666667,Low
2536991,M,South Region,HE Qualification,60,90-100%,1080,80.8,Medium,High,Low Risk,1,0,Distinction,High,18,Low
2542724,F,West Midlands Region,Lower Than A Level,60,40-50%,228,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,3.8,Low
2550279,F,North Region,HE Qualification,60,20-30%,2809,62.6,High,Medium,Safe,1,0,Pass,Medium,46.81666667,Low
2551220,F,South Region,Lower Than A Level,60,90-100%,1327,64.8,Medium,Medium,Low Risk,1,0,Pass,Medium,22.11666667,Low
2552472,F,South Region,HE Qualification,120,80-90%,519,53.5,Medium,Medium,High Risk,0,1,Withdrawn,Medium,4.325,Low
2559575,M,South West Region,Lower Than A Level,60,30-40%,650,71.2,Medium,High,High Risk,1,0,Pass,High,10.83333333,Low
2562034,M,East Anglian Region,A Level or Equivalent,60,70-80%,248,65.4,Low,Medium,Very High Risk,1,0,Pass,Medium,4.133333333,Low
2566163,F,South Region,A Level or Equivalent,60,80-90%,1591,71.8,Medium,High,Low Risk,1,0,Pass,High,26.51666667,Low
2566592,F,South Region,A Level or Equivalent,60,90-100%,1359,71.8,Medium,High,Low Risk,1,0,Pass,High,22.65,Low
2569324,M,South Region,A Level or Equivalent,120,90-100%,493,71.2,Medium,High,High Risk,0,1,Withdrawn,High,4.108333333,Low
2574528,M,Ireland,HE Qualification,60,20-30%,988,75.4,Medium,High,Low Risk,1,0,Pass,High,16.46666667,Low
2574583,M,Yorkshire Region,Lower Than A Level,60,70-80%,1890,70.8,High,High,Low Risk,1,0,Pass,High,31.5,Low
2576122,M,North Western Region,A Level or Equivalent,60,70-80%,261,64,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,4.35,Low
2578995,F,West Midlands Region,A Level or Equivalent,60,Oct-20,1326,79.6,Medium,High,Low Risk,1,0,Pass,High,22.1,Low
2586560,F,East Anglian Region,Lower Than A Level,60,80-90%,2905,73.6,High,High,Safe,1,0,Pass,High,48.41666667,Medium
2594139,F,South West Region,A Level or Equivalent,60,50-60%,1868,76,High,High,Low Risk,1,0,Pass,High,31.13333333,Low
2598871,F,East Anglian Region,A Level or Equivalent,60,80-90%,2049,72.6,High,High,Low Risk,1,0,Pass,High,34.15,Low
2599352,F,Scotland,A Level or Equivalent,120,30-40%,1160,76.4,Medium,High,Low Risk,1,0,Pass,High,9.666666667,Low
2600688,M,West Midlands Region,A Level or Equivalent,60,20-30%,582,70,Medium,Medium,High Risk,1,0,Pass,High,9.7,Low
2606098,F,East Midlands Region,A Level or Equivalent,60,90-100%,491,71.4,Medium,High,High Risk,1,0,Pass,High,8.183333333,Low
2613116,F,London Region,Lower Than A Level,60,Oct-20,1181,78.2,Medium,High,Low Risk,1,0,Pass,High,19.68333333,Low
2617002,F,Yorkshire Region,A Level or Equivalent,60,80-90%,1473,64.8,Medium,Medium,Low Risk,1,0,Pass,Medium,24.55,Low
2620584,M,West Midlands Region,A Level or Equivalent,60,40-50%,92,75.71428571,Low,High,Very High Risk,0,0,Fail,High,1.533333333,Low
2639449,M,East Midlands Region,A Level or Equivalent,120,Oct-20,797,56,Medium,Medium,High Risk,1,0,Pass,Medium,6.641666667,Low
2639540,F,North Western Region,A Level or Equivalent,60,90-100%,1964,79.4,High,High,Low Risk,1,0,Pass,High,32.73333333,Low
2639641,M,South East Region,Lower Than A Level,120,30-40%,2042,65.6,High,Medium,Low Risk,1,0,Pass,Medium,17.01666667,Low
2643002,F,South West Region,A Level or Equivalent,60,80-90%,2434,51.2,High,Medium,Safe,1,0,Pass,Medium,40.56666667,Low
2645733,F,South West Region,A Level or Equivalent,180,40-50%,1596,82.6,High,High,Low Risk,1,0,Pass,High,8.866666667,Low
2650282,M,London Region,A Level or Equivalent,60,0-10%,641,84.2,Medium,High,High Risk,1,0,Pass,High,10.68333333,Low
2664024,M,South East Region,HE Qualification,60,90-100%,808,63.2,Medium,Medium,High Risk,1,0,Pass,Medium,13.46666667,Low
2666246,M,North Western Region,A Level or Equivalent,60,90-100%,612,76,Medium,High,High Risk,1,0,Pass,High,10.2,Low
2669816,M,Yorkshire Region,A Level or Equivalent,60,90-100%,280,57.2,Low,Medium,Very High Risk,0,0,Fail,Medium,4.666666667,Low
2676809,F,North Region,HE Qualification,150,Oct-20,309,43.33333333,Low,Low,Very High Risk,0,0,Fail,Medium,2.06,Low
2678643,F,South Region,A Level or Equivalent,60,80-90%,2287,71.4,High,High,Safe,1,0,Pass,High,38.11666667,Low
2685865,F,East Midlands Region,Lower Than A Level,60,30-40%,2815,78.6,High,High,Safe,1,0,Pass,High,46.91666667,Low
2688067,M,East Anglian Region,A Level or Equivalent,60,Oct-20,289,67.8,Low,Medium,Very High Risk,1,0,Pass,High,4.816666667,Low
2691206,F,West Midlands Region,A Level or Equivalent,60,50-60%,2297,84.8,High,High,Safe,1,0,Distinction,High,38.28333333,Low
2691244,M,South Region,A Level or Equivalent,180,40-50%,472,58.25,Low,Medium,High Risk,1,0,Pass,Medium,2.622222222,Low
2698257,M,East Midlands Region,Lower Than A Level,120,60-70%,758,67.8,Medium,Medium,High Risk,1,0,Pass,High,6.316666667,Low
6516,M,Scotland,HE Qualification,60,80-90%,2791,61.8,High,Medium,Safe,1,0,Pass,Medium,46.51666667,Low
24734,F,South Region,Lower Than A Level,60,60-70%,499,46.8,Medium,Low,High Risk,1,0,Pass,Medium,8.316666667,Low
26192,F,East Anglian Region,A Level or Equivalent,60,60-70%,2223,86.2,High,High,Safe,1,0,Distinction,High,37.05,Low
28061,M,Yorkshire Region,Lower Than A Level,60,40-50%,1590,77.6,Medium,High,Low Risk,1,0,Pass,High,26.5,Low
31600,F,South West Region,A Level or Equivalent,60,40-50%,429,54.8,Low,Medium,High Risk,1,0,Pass,Medium,7.15,Low
46844,M,North Region,HE Qualification,60,30-40%,340,64.8,Low,Medium,High Risk,1,0,Pass,Medium,5.666666667,Low
55104,F,West Midlands Region,A Level or Equivalent,60,60-70%,1480,71,Medium,High,Low Risk,1,0,Pass,High,24.66666667,Low
58316,F,Wales,A Level or Equivalent,120,70-80%,1295,73.4,Medium,High,Low Risk,1,0,Pass,High,10.79166667,Low
62487,F,East Midlands Region,A Level or Equivalent,60,Oct-20,683,71.6,Medium,High,High Risk,1,0,Pass,High,11.38333333,Low
63165,M,South East Region,A Level or Equivalent,60,80-90%,912,51.4,Medium,Medium,Low Risk,1,0,Pass,Medium,15.2,Low
65002,F,East Anglian Region,A Level or Equivalent,60,70-80%,176,67,Low,Medium,Very High Risk,0,0,Fail,High,2.933333333,Low
75255,M,North Western Region,A Level or Equivalent,120,40-50%,950,81.8,Medium,High,Low Risk,1,0,Pass,High,7.916666667,Low
79403,M,South Region,Lower Than A Level,60,80-90%,1782,60.66666667,High,Medium,Low Risk,0,1,Withdrawn,Medium,29.7,Low
85092,F,South West Region,Lower Than A Level,60,30-40%,665,58,Medium,Medium,High Risk,1,0,Pass,Medium,11.08333333,Low
85144,M,Scotland,A Level or Equivalent,60,50-60%,656,77.6,Medium,High,High Risk,1,0,Pass,High,10.93333333,Low
85302,M,London Region,Lower Than A Level,60,80-90%,2280,71.2,High,High,Safe,1,0,Pass,High,38,Low
87431,M,South East Region,Lower Than A Level,60,Oct-20,802,50,Medium,Low,High Risk,0,1,Withdrawn,Medium,13.36666667,Low
94961,M,South Region,Lower Than A Level,60,70-80%,1240,65.33333333,Medium,Medium,Low Risk,1,0,Pass,Medium,20.66666667,Low
95755,M,South East Region,Lower Than A Level,60,90-100%,381,45,Low,Low,High Risk,0,1,Withdrawn,Medium,6.35,Low
101116,F,East Anglian Region,Lower Than A Level,60,60-70%,1769,82.6,High,High,Low Risk,1,0,Pass,High,29.48333333,Low
108872,M,London Region,HE Qualification,60,80-90%,1377,61.8,Medium,Medium,Low Risk,1,0,Pass,Medium,22.95,Low
109155,F,South Region,HE Qualification,60,90-100%,3019,67.8,High,Medium,Safe,1,0,Pass,High,50.31666667,Medium
111512,M,Wales,A Level or Equivalent,60,40-50%,439,75.71428571,Low,High,High Risk,0,0,Fail,High,7.316666667,Low
117818,F,London Region,A Level or Equivalent,60,40-50%,1695,57.6,High,Medium,Low Risk,1,0,Pass,Medium,28.25,Low
119902,F,South West Region,A Level or Equivalent,60,60-70%,2590,67,High,Medium,Safe,0,1,Withdrawn,High,43.16666667,Low
121349,F,South West Region,A Level or Equivalent,60,40-50%,2259,76,High,High,Safe,1,0,Pass,High,37.65,Low
124064,F,South East Region,A Level or Equivalent,120,60-70%,2042,87.2,High,High,Low Risk,1,0,Distinction,High,17.01666667,Low
125018,M,South Region,HE Qualification,60,70-80%,2195,64.8,High,Medium,Safe,1,0,Pass,Medium,36.58333333,Low
130034,F,East Anglian Region,A Level or Equivalent,60,60-70%,1831,78.4,High,High,Low Risk,1,0,Pass,High,30.51666667,Low
130547,F,South Region,A Level or Equivalent,60,70-80%,1252,58.4,Medium,Medium,Low Risk,1,0,Pass,Medium,20.86666667,Low
130636,M,South East Region,A Level or Equivalent,60,Oct-20,332,60,Low,Medium,High Risk,1,0,Pass,Medium,5.533333333,Low
131390,M,East Anglian Region,A Level or Equivalent,60,90-100%,157,78.6,Low,High,Very High Risk,1,0,Pass,High,2.616666667,Low
133922,M,North Region,Lower Than A Level,60,0-10%,574,78.2,Medium,High,High Risk,1,0,Pass,High,9.566666667,Low
135335,F,East Anglian Region,Lower Than A Level,120,20-30%,73,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.608333333,Low
135400,F,South East Region,Lower Than A Level,60,90-100%,610,53.14285714,Medium,Medium,High Risk,1,0,Pass,Medium,10.16666667,Low
135471,M,East Anglian Region,Lower Than A Level,60,90-100%,2291,84,High,High,Safe,1,0,Distinction,High,38.18333333,Low
139033,M,South East Region,A Level or Equivalent,60,90-100%,790,61,Medium,Medium,High Risk,0,0,Fail,Medium,13.16666667,Low
141377,M,South West Region,A Level or Equivalent,210,90-100%,756,48.83333333,Medium,Low,High Risk,1,0,Pass,Medium,3.6,Low
141506,M,Scotland,A Level or Equivalent,60,20-30%,415,75,Low,High,High Risk,0,0,Fail,High,6.916666667,Low
146503,M,East Anglian Region,Lower Than A Level,120,30-40%,368,63.4,Low,Medium,High Risk,1,0,Pass,Medium,3.066666667,Low
147756,M,North Region,Lower Than A Level,120,60-70%,1718,68.66666667,High,Medium,Low Risk,1,0,Pass,High,14.31666667,Low
149741,F,Scotland,A Level or Equivalent,60,20-30%,2342,66.4,High,Medium,Safe,1,0,Pass,Medium,39.03333333,Low
149962,M,West Midlands Region,A Level or Equivalent,60,60-70%,141,68.4,Low,Medium,Very High Risk,1,0,Pass,High,2.35,Low
151587,F,Wales,A Level or Equivalent,120,0-10%,166,67,Low,Medium,Very High Risk,0,1,Withdrawn,High,1.383333333,Low
152668,F,South Region,Lower Than A Level,60,90-100%,765,71,Medium,High,High Risk,0,1,Withdrawn,High,12.75,Low
155984,F,East Anglian Region,Lower Than A Level,120,70-80%,2645,78.14285714,High,High,Safe,1,0,Pass,High,22.04166667,Low
